Unnamed: 0,Last avail. year
8143.0,2018-01-01
8146.0,2021-01-01
8148.0,2022-01-01
8149.0,2020-01-01
8151.0,2015-01-01
8152.0,2013-01-01
8155.0,2017-01-01
8156.0,2017-01-01
8157.0,2020-01-01
8158.0,2019-01-01
8161.0,2021-01-01
8162.0,2019-01-01
8163.0,2021-01-01
8164.0,2020-01-01
8165.0,2020-01-01
8168.0,2011-01-01
8170.0,2021-01-01
8171.0,2017-01-01
8173.0,2020-01-01
8174.0,2021-01-01
8175.0,2009-01-01
8176.0,2014-01-01
8178.0,2015-01-01
8181.0,2014-01-01
8182.0,2020-01-01
8184.0,2020-01-01
8185.0,2020-01-01
8186.0,2021-01-01
8189.0,2011-01-01
8190.0,2020-01-01
8191.0,2021-01-01
8192.0,2016-01-01
8193.0,2022-01-01
8194.0,2022-01-01
8195.0,2006-01-01
8196.0,2022-01-01
8199.0,2022-01-01
8201.0,2014-01-01
8202.0,2019-01-01
8204.0,2019-01-01
8205.0,2022-01-01
8206.0,2017-01-01
8210.0,2019-01-01
8211.0,2019-01-01
8212.0,2013-01-01
8214.0,2018-01-01
8215.0,2011-01-01
8217.0,2013-01-01
8218.0,2015-01-01
8220.0,2014-01-01
8221.0,2021-01-01
8226.0,2015-01-01
8227.0,2020-01-01
8230.0,2022-01-01
8232.0,2013-01-01
8233.0,2022-01-01
8234.0,2020-01-01
8235.0,2015-01-01
8237.0,2020-01-01
8238.0,2020-01-01
8240.0,2020-01-01
8241.0,2021-01-01
8242.0,2021-01-01
8243.0,2022-01-01
8245.0,2012-01-01
8246.0,2012-01-01
8248.0,2009-01-01
8249.0,2005-01-01
8250.0,2010-01-01
8252.0,2021-01-01
8254.0,2013-01-01
8255.0,2017-01-01
8256.0,2011-01-01
8257.0,2015-01-01
8263.0,2011-01-01
8264.0,2021-01-01
8267.0,2020-01-01
8268.0,2007-01-01
8270.0,2021-01-01
8271.0,2022-01-01
8272.0,2008-01-01
8273.0,2021-01-01
8274.0,2012-01-01
8275.0,2019-01-01
8279.0,2002-01-01
8280.0,2020-01-01
8283.0,2021-01-01
8284.0,2015-01-01
8286.0,2021-01-01
8288.0,2020-01-01
8290.0,2018-01-01
8291.0,2020-01-01
8293.0,2022-01-01
8294.0,2016-01-01
8295.0,2021-01-01
8296.0,2011-01-01
8298.0,2020-01-01
8299.0,2020-01-01
8300.0,2014-01-01
8304.0,2008-01-01
8305.0,2021-01-01
8307.0,2022-01-01
8309.0,2021-01-01
8311.0,2004-01-01
8313.0,2020-01-01
8315.0,2021-01-01
8316.0,2022-01-01
8318.0,2021-01-01
8320.0,2021-01-01
8321.0,2021-01-01
8323.0,2006-01-01
8327.0,2016-01-01
8329.0,2016-01-01
8330.0,2016-01-01
8332.0,2022-01-01
8334.0,2020-01-01
8335.0,2018-01-01
8336.0,2021-01-01
8337.0,2019-01-01
8338.0,2018-01-01
8339.0,2022-01-01
8341.0,2021-01-01
8343.0,2014-01-01
8344.0,2006-01-01
8345.0,2013-01-01
8346.0,2019-01-01
8347.0,2012-01-01
8348.0,2019-01-01
8354.0,2021-01-01
8357.0,2016-01-01
8358.0,2013-01-01
8359.0,2015-01-01
8360.0,2020-01-01
8361.0,2006-01-01
8363.0,2011-01-01
8364.0,2020-01-01
8365.0,2014-01-01
8367.0,2020-01-01
8368.0,2021-01-01
8369.0,2017-01-01
8371.0,2014-01-01
8374.0,2021-01-01
8377.0,2021-01-01
8380.0,2013-01-01
8381.0,2015-01-01
8382.0,2022-01-01
8384.0,2021-01-01
8385.0,2020-01-01
8387.0,2019-01-01
8388.0,2021-01-01
8390.0,2012-01-01
8391.0,2012-01-01
8392.0,2022-01-01
8394.0,2019-01-01
8396.0,2011-01-01
8397.0,2011-01-01
8401.0,2019-01-01
8405.0,2009-01-01
8406.0,2019-01-01
8407.0,2022-01-01
8409.0,2005-01-01
8410.0,2014-01-01
8414.0,2020-01-01
8415.0,2016-01-01
8417.0,2014-01-01
8419.0,2017-01-01
8420.0,2021-01-01
8422.0,2015-01-01
8424.0,2020-01-01
8425.0,2011-01-01
8426.0,2022-01-01
8427.0,2021-01-01
8428.0,2011-01-01
8429.0,2012-01-01
8432.0,2022-01-01
8433.0,2014-01-01
8435.0,2021-01-01
8436.0,2014-01-01
8439.0,2016-01-01
8440.0,2019-01-01
8441.0,2020-01-01
8443.0,2018-01-01
8444.0,2021-01-01
8445.0,2020-01-01
8446.0,2005-01-01
8447.0,2022-01-01
8448.0,2014-01-01
8449.0,2012-01-01
8451.0,2021-01-01
8453.0,2017-01-01
8454.0,2021-01-01
8458.0,2011-01-01
8459.0,2016-01-01
8462.0,2013-01-01
8463.0,2011-01-01
8464.0,2010-01-01
8470.0,2014-01-01
8472.0,2015-01-01
8474.0,2011-01-01
8477.0,2020-01-01
8478.0,2021-01-01
8480.0,2016-01-01
8481.0,2022-01-01
8489.0,2021-01-01
8492.0,2014-01-01
8494.0,2014-01-01
8495.0,2018-01-01
8496.0,2021-01-01
8497.0,2021-01-01
8506.0,2011-01-01
8507.0,2009-01-01
8508.0,2019-01-01
8509.0,2018-01-01
8511.0,2018-01-01
8512.0,2011-01-01
8514.0,2012-01-01
8515.0,2003-01-01
8517.0,2015-01-01
8519.0,2018-01-01
8520.0,2011-01-01
8521.0,2020-01-01
8523.0,2019-01-01
8524.0,2019-01-01
8527.0,2009-01-01
8528.0,2008-01-01
8529.0,2022-01-01
8530.0,2020-01-01
8531.0,2019-01-01
8532.0,2014-01-01
8533.0,2021-01-01
8539.0,2021-01-01
8541.0,2012-01-01
8544.0,2014-01-01
8548.0,2021-01-01
8549.0,2012-01-01
8550.0,2022-01-01
8551.0,2022-01-01
8552.0,2013-01-01
8554.0,2022-01-01
8559.0,2012-01-01
8562.0,2009-01-01
8563.0,2014-01-01
8564.0,2021-01-01
8567.0,2022-01-01
8569.0,2013-01-01
8570.0,2022-01-01
8571.0,2014-01-01
8572.0,2020-01-01
8573.0,2011-01-01
8577.0,2020-01-01
8578.0,2020-01-01
8579.0,2012-01-01
8580.0,2015-01-01
8581.0,2007-01-01
8582.0,2022-01-01
8583.0,2011-01-01
8585.0,2019-01-01
8589.0,2016-01-01
8591.0,2015-01-01
8593.0,2019-01-01
8595.0,2020-01-01
8597.0,2021-01-01
8598.0,2014-01-01
8600.0,2020-01-01
8601.0,2010-01-01
8603.0,2021-01-01
8604.0,2018-01-01
8605.0,2014-01-01
8606.0,2019-01-01
8611.0,2016-01-01
8613.0,2019-01-01
8614.0,2014-01-01
8617.0,2021-01-01
8619.0,2016-01-01
8620.0,2016-01-01
8621.0,2020-01-01
8622.0,2020-01-01
8623.0,2020-01-01
8624.0,2016-01-01
8625.0,2020-01-01
8626.0,2020-01-01
8628.0,2019-01-01
8629.0,2022-01-01
8631.0,2021-01-01
8632.0,2013-01-01
8633.0,2014-01-01
8634.0,2020-01-01
8637.0,2021-01-01
8638.0,2004-01-01
8640.0,2014-01-01
8641.0,2019-01-01
8642.0,2021-01-01
8643.0,2022-01-01
8645.0,2018-01-01
8646.0,2021-01-01
8648.0,2021-01-01
8649.0,2018-01-01
8651.0,2009-01-01
8653.0,2008-01-01
8654.0,2015-01-01
8655.0,2011-01-01
8658.0,2019-01-01
8659.0,2016-01-01
8660.0,2010-01-01
8661.0,2019-01-01
8662.0,2016-01-01
8665.0,2015-01-01
8667.0,2021-01-01
8668.0,2020-01-01
8672.0,2009-01-01
8673.0,2017-01-01
8676.0,2016-01-01
8678.0,2022-01-01
8683.0,2002-01-01
8686.0,2005-01-01
8689.0,2015-01-01
8690.0,2012-01-01
8693.0,2006-01-01
8694.0,2020-01-01
8696.0,2016-01-01
8697.0,2022-01-01
8698.0,2020-01-01
8699.0,2022-01-01
8700.0,2021-01-01
8703.0,2004-01-01
8704.0,2019-01-01
8705.0,2017-01-01
8706.0,2020-01-01
8707.0,2017-01-01
8709.0,2021-01-01
8711.0,2021-01-01
8712.0,2022-01-01
8713.0,2015-01-01
8715.0,2004-01-01
8716.0,2013-01-01
8717.0,2016-01-01
8719.0,2015-01-01
8720.0,2012-01-01
8725.0,2017-01-01
8726.0,2022-01-01
8728.0,2014-01-01
8729.0,2019-01-01
8732.0,2019-01-01
8733.0,2015-01-01
8734.0,2020-01-01
8735.0,2008-01-01
8736.0,2014-01-01
8737.0,2016-01-01
8738.0,2009-01-01
8739.0,2012-01-01
8740.0,2020-01-01
8743.0,2013-01-01
8746.0,2021-01-01
8747.0,2020-01-01
8748.0,2020-01-01
8749.0,2021-01-01
8750.0,2014-01-01
8751.0,2021-01-01
8754.0,2021-01-01
8755.0,2003-01-01
8758.0,2021-01-01
8762.0,2021-01-01
8766.0,2021-01-01
8767.0,2015-01-01
8768.0,2021-01-01
8769.0,2022-01-01
8770.0,2012-01-01
8771.0,2017-01-01
8772.0,2018-01-01
8773.0,2021-01-01
8774.0,2015-01-01
8775.0,2020-01-01
8777.0,2021-01-01
8778.0,2015-01-01
8780.0,2014-01-01
8781.0,2005-01-01
8784.0,2017-01-01
8786.0,2020-01-01
8787.0,2022-01-01
8788.0,2021-01-01
8790.0,2012-01-01
8791.0,2015-01-01
8793.0,2022-01-01
8798.0,2020-01-01
8799.0,2021-01-01
8800.0,2021-01-01
8801.0,2016-01-01
8802.0,2008-01-01
8803.0,2020-01-01
8804.0,2009-01-01
8805.0,2014-01-01
8806.0,2022-01-01
8808.0,2011-01-01
8810.0,2022-01-01
8815.0,2008-01-01
8817.0,2007-01-01
8818.0,2013-01-01
8819.0,2021-01-01
8824.0,2019-01-01
8825.0,2022-01-01
8830.0,2020-01-01
8831.0,2021-01-01
8832.0,2010-01-01
8833.0,2020-01-01
8834.0,2021-01-01
8835.0,2013-01-01
8836.0,2022-01-01
8837.0,2017-01-01
8838.0,2020-01-01
8839.0,2016-01-01
8841.0,2020-01-01
8842.0,2013-01-01
8843.0,2019-01-01
8844.0,2015-01-01
8845.0,2015-01-01
8847.0,2021-01-01
8848.0,2021-01-01
8852.0,2009-01-01
8853.0,2021-01-01
8854.0,2010-01-01
8855.0,2013-01-01
8856.0,2021-01-01
8857.0,2019-01-01
8859.0,2021-01-01
8861.0,2017-01-01
8862.0,2022-01-01
8863.0,2019-01-01
8864.0,2015-01-01
8865.0,2013-01-01
8866.0,2019-01-01
8867.0,2008-01-01
8868.0,2020-01-01
8869.0,2012-01-01
8871.0,2021-01-01
8872.0,2019-01-01
8874.0,2021-01-01
8875.0,2014-01-01
8877.0,2006-01-01
8878.0,2016-01-01
8880.0,2012-01-01
8881.0,2014-01-01
8882.0,2021-01-01
8884.0,2012-01-01
8886.0,2021-01-01
8887.0,2018-01-01
8890.0,2017-01-01
8893.0,2021-01-01
8895.0,2016-01-01
8896.0,2020-01-01
8897.0,2021-01-01
8900.0,2019-01-01
8902.0,2019-01-01
8903.0,2014-01-01
8904.0,2019-01-01
8905.0,2017-01-01
8907.0,2021-01-01
8908.0,2017-01-01
8913.0,2021-01-01
8914.0,2007-01-01
8916.0,2012-01-01
8918.0,2016-01-01
8919.0,2014-01-01
8922.0,2014-01-01
8924.0,2013-01-01
8928.0,2021-01-01
8932.0,2021-01-01
8933.0,2016-01-01
8935.0,2019-01-01
8936.0,2022-01-01
8939.0,2019-01-01
8941.0,2017-01-01
8943.0,2022-01-01
8944.0,2021-01-01
8945.0,2013-01-01
8946.0,2020-01-01
8948.0,2003-01-01
8951.0,2015-01-01
8954.0,2020-01-01
8957.0,2004-01-01
8958.0,2021-01-01
8959.0,2022-01-01
8961.0,2020-01-01
8962.0,2013-01-01
8963.0,2009-01-01
8965.0,2016-01-01
8967.0,2022-01-01
8968.0,2015-01-01
8969.0,2015-01-01
8973.0,2013-01-01
8975.0,2015-01-01
8976.0,2008-01-01
8977.0,2016-01-01
8978.0,2009-01-01
8982.0,2019-01-01
8987.0,2020-01-01
8988.0,2022-01-01
8990.0,2011-01-01
8991.0,2012-01-01
8992.0,2014-01-01
8995.0,2012-01-01
8997.0,2019-01-01
8999.0,2022-01-01
9001.0,2015-01-01
9002.0,2010-01-01
9004.0,2021-01-01
9007.0,2022-01-01
9008.0,2016-01-01
9009.0,2011-01-01
9011.0,2022-01-01
9014.0,2021-01-01
9015.0,2015-01-01
9019.0,2022-01-01
9020.0,2014-01-01
9022.0,2020-01-01
9023.0,2020-01-01
9024.0,2021-01-01
9026.0,2020-01-01
9027.0,2020-01-01
9029.0,2017-01-01
9030.0,2016-01-01
9031.0,2020-01-01
9032.0,2016-01-01
9033.0,2015-01-01
9035.0,2016-01-01
9036.0,2020-01-01
9038.0,2012-01-01
9044.0,2019-01-01
9045.0,2021-01-01
9046.0,2013-01-01
9047.0,2020-01-01
9048.0,2015-01-01
9049.0,2022-01-01
9050.0,2020-01-01
9052.0,2020-01-01
9053.0,2020-01-01
9055.0,2021-01-01
9058.0,2021-01-01
9059.0,2017-01-01
9060.0,2015-01-01
9062.0,2022-01-01
9064.0,2013-01-01
9065.0,2020-01-01
9067.0,2014-01-01
9068.0,2021-01-01
9070.0,2009-01-01
9071.0,2021-01-01
9072.0,2017-01-01
9076.0,2022-01-01
9077.0,2019-01-01
9080.0,2007-01-01
9081.0,2021-01-01
9082.0,2019-01-01
9085.0,2015-01-01
9087.0,2022-01-01
9089.0,2013-01-01
9091.0,2016-01-01
9095.0,2019-01-01
9099.0,2020-01-01
9101.0,2021-01-01
9104.0,2019-01-01
9105.0,2022-01-01
9106.0,2020-01-01
9107.0,2017-01-01
9108.0,2013-01-01
9110.0,2016-01-01
9113.0,2018-01-01
9114.0,2019-01-01
9116.0,2012-01-01
9118.0,2014-01-01
9119.0,2020-01-01
9120.0,2018-01-01
9121.0,2008-01-01
9124.0,2011-01-01
9126.0,2020-01-01
9127.0,2004-01-01
9129.0,2016-01-01
9132.0,2014-01-01
9133.0,2022-01-01
9134.0,2021-01-01
9137.0,2014-01-01
9138.0,2011-01-01
9139.0,2021-01-01
9140.0,2016-01-01
9143.0,2021-01-01
9145.0,2018-01-01
9146.0,2017-01-01
9149.0,2011-01-01
9151.0,2013-01-01
9152.0,2021-01-01
9153.0,2022-01-01
9154.0,2021-01-01
9155.0,2020-01-01
9156.0,2015-01-01
9157.0,2015-01-01
9159.0,2020-01-01
9160.0,2022-01-01
9162.0,2012-01-01
9163.0,2020-01-01
9164.0,2017-01-01
9166.0,2016-01-01
9167.0,2016-01-01
9168.0,2019-01-01
9171.0,2014-01-01
9172.0,2018-01-01
9173.0,2017-01-01
9174.0,2020-01-01
9176.0,2022-01-01
9178.0,2016-01-01
9181.0,2020-01-01
9187.0,2020-01-01
9188.0,2015-01-01
9189.0,2014-01-01
9191.0,2020-01-01
9194.0,2013-01-01
9195.0,2014-01-01
9196.0,2021-01-01
9198.0,2016-01-01
9199.0,2018-01-01
9203.0,2020-01-01
9204.0,2022-01-01
9205.0,2021-01-01
9206.0,2022-01-01
9207.0,2008-01-01
9211.0,2021-01-01
9212.0,2022-01-01
9213.0,2014-01-01
9215.0,2016-01-01
9217.0,2021-01-01
9219.0,2022-01-01
9222.0,2017-01-01
9223.0,2018-01-01
9224.0,2014-01-01
9225.0,2021-01-01
9226.0,2021-01-01
9227.0,2014-01-01
9229.0,2020-01-01
9230.0,2007-01-01
9232.0,2020-01-01
9233.0,2013-01-01
9235.0,2019-01-01
9236.0,2014-01-01
9237.0,2020-01-01
9239.0,2015-01-01
9240.0,2021-01-01
9241.0,2021-01-01
9243.0,2022-01-01
9244.0,2017-01-01
9245.0,2020-01-01
9249.0,2021-01-01
9250.0,2003-01-01
9252.0,2021-01-01
9262.0,2019-01-01
9264.0,2021-01-01
9265.0,2021-01-01
9266.0,2019-01-01
9268.0,2017-01-01
9269.0,2017-01-01
9270.0,2021-01-01
9271.0,2022-01-01
9272.0,2022-01-01
9273.0,2004-01-01
9274.0,2018-01-01
9280.0,2019-01-01
9281.0,2021-01-01
9282.0,2013-01-01
9283.0,2020-01-01
9284.0,2021-01-01
9285.0,2020-01-01
9287.0,2021-01-01
9288.0,2017-01-01
9289.0,2018-01-01
9291.0,2016-01-01
9292.0,2020-01-01
9294.0,2014-01-01
9295.0,2014-01-01
9296.0,2014-01-01
9297.0,2010-01-01
9298.0,2022-01-01
9299.0,2021-01-01
9301.0,2022-01-01
9302.0,2017-01-01
9304.0,2008-01-01
9305.0,2008-01-01
9307.0,2022-01-01
9309.0,2019-01-01
9310.0,2008-01-01
9312.0,2009-01-01
9313.0,2020-01-01
9317.0,2011-01-01
9322.0,2022-01-01
9324.0,2009-01-01
9325.0,2021-01-01
9326.0,2020-01-01
9327.0,2022-01-01
9328.0,2022-01-01
9331.0,2019-01-01
9332.0,2020-01-01
9336.0,2014-01-01
9338.0,2010-01-01
9339.0,2021-01-01
9340.0,2011-01-01
9342.0,2009-01-01
9343.0,2016-01-01
9344.0,2020-01-01
9345.0,2007-01-01
9352.0,2020-01-01
9353.0,2006-01-01
9355.0,2003-01-01
9359.0,2017-01-01
9361.0,2021-01-01
9363.0,2022-01-01
9364.0,2011-01-01
9366.0,2022-01-01
9367.0,2020-01-01
9370.0,2022-01-01
9376.0,2018-01-01
9377.0,2016-01-01
9378.0,2021-01-01
9379.0,2021-01-01
9380.0,2020-01-01
9381.0,2022-01-01
9384.0,2020-01-01
9387.0,2016-01-01
9388.0,2019-01-01
9389.0,2017-01-01
9390.0,2009-01-01
9393.0,2022-01-01
9394.0,2020-01-01
9395.0,2020-01-01
9397.0,2016-01-01
9398.0,2013-01-01
9399.0,2020-01-01
9400.0,2011-01-01
9401.0,2020-01-01
9403.0,2019-01-01
9404.0,2017-01-01
9407.0,2021-01-01
9410.0,2021-01-01
9413.0,2021-01-01
9414.0,2020-01-01
9415.0,2017-01-01
9416.0,2022-01-01
9420.0,2021-01-01
9421.0,2010-01-01
9422.0,2021-01-01
9423.0,2020-01-01
9424.0,2006-01-01
9425.0,2006-01-01
9426.0,2020-01-01
9427.0,2013-01-01
9428.0,2017-01-01
9429.0,2011-01-01
9430.0,2019-01-01
9431.0,2010-01-01
9433.0,2020-01-01
9435.0,2009-01-01
9438.0,2011-01-01
9441.0,2019-01-01
9442.0,2019-01-01
9444.0,2021-01-01
9445.0,2021-01-01
9446.0,2020-01-01
9447.0,2021-01-01
9449.0,2020-01-01
9450.0,2022-01-01
9451.0,2022-01-01
9452.0,2022-01-01
9455.0,2014-01-01
9456.0,2020-01-01
9457.0,2020-01-01
9458.0,2020-01-01
9460.0,2007-01-01
9461.0,2019-01-01
9462.0,2021-01-01
9463.0,2010-01-01
9466.0,2013-01-01
9467.0,2015-01-01
9469.0,2020-01-01
9470.0,2021-01-01
9471.0,2019-01-01
9472.0,2013-01-01
9475.0,2021-01-01
9478.0,2021-01-01
9479.0,2021-01-01
9480.0,2016-01-01
9481.0,2021-01-01
9483.0,2017-01-01
9484.0,2020-01-01
9485.0,2020-01-01
9487.0,2020-01-01
9488.0,2021-01-01
9489.0,2016-01-01
9490.0,2022-01-01
9493.0,2022-01-01
9495.0,2020-01-01
9497.0,2019-01-01
9498.0,2021-01-01
9499.0,2019-01-01
9501.0,2007-01-01
9502.0,2002-01-01
9504.0,2003-01-01
9506.0,2021-01-01
9508.0,2020-01-01
9509.0,2018-01-01
9510.0,2021-01-01
9511.0,2022-01-01
9512.0,2002-01-01
9513.0,2022-01-01
9514.0,2022-01-01
9515.0,2012-01-01
9517.0,2021-01-01
9519.0,2015-01-01
9521.0,2020-01-01
9523.0,2017-01-01
9525.0,2017-01-01
9526.0,2022-01-01
9528.0,2021-01-01
9531.0,2021-01-01
9532.0,2021-01-01
9536.0,2020-01-01
9538.0,2017-01-01
9542.0,2021-01-01
9543.0,2021-01-01
9544.0,2019-01-01
9547.0,2021-01-01
9548.0,2020-01-01
9549.0,2022-01-01
9550.0,2018-01-01
9551.0,2022-01-01
9552.0,2019-01-01
9557.0,2020-01-01
9558.0,2021-01-01
9560.0,2022-01-01
9561.0,2012-01-01
9563.0,2019-01-01
9564.0,2019-01-01
9566.0,2011-01-01
9569.0,2022-01-01
9570.0,2014-01-01
9573.0,2022-01-01
9575.0,2021-01-01
9578.0,2010-01-01
9579.0,2015-01-01
9580.0,2018-01-01
9581.0,2020-01-01
9582.0,2014-01-01
9583.0,2014-01-01
9584.0,2016-01-01
9585.0,2022-01-01
9588.0,2017-01-01
9590.0,2016-01-01
9591.0,2014-01-01
9592.0,2014-01-01
9593.0,2021-01-01
9596.0,2019-01-01
9597.0,2020-01-01
9598.0,2021-01-01
9602.0,2021-01-01
9603.0,2012-01-01
9604.0,2015-01-01
9605.0,2009-01-01
9606.0,2007-01-01
9608.0,2017-01-01
9610.0,2013-01-01
9612.0,2022-01-01
9615.0,2012-01-01
9616.0,2011-01-01
9617.0,2021-01-01
9618.0,2014-01-01
9620.0,2014-01-01
9621.0,2016-01-01
9622.0,2020-01-01
9624.0,2018-01-01
9625.0,2021-01-01
9629.0,2011-01-01
9633.0,2020-01-01
9635.0,2021-01-01
9637.0,2017-01-01
9638.0,2017-01-01
9641.0,2016-01-01
9642.0,2008-01-01
9645.0,2011-01-01
9647.0,2022-01-01
9648.0,2021-01-01
9649.0,2020-01-01
9652.0,2020-01-01
9653.0,2020-01-01
9655.0,2020-01-01
9656.0,2016-01-01
9661.0,2016-01-01
9662.0,2022-01-01
9664.0,2022-01-01
9665.0,2020-01-01
9668.0,2015-01-01
9675.0,2018-01-01
9678.0,2011-01-01
9679.0,2021-01-01
9681.0,2011-01-01
9684.0,2019-01-01
9685.0,2021-01-01
9687.0,2022-01-01
9688.0,2015-01-01
9690.0,2006-01-01
9691.0,2020-01-01
9693.0,2012-01-01
9695.0,2020-01-01
9698.0,2020-01-01
9700.0,2015-01-01
9701.0,2011-01-01
9703.0,2022-01-01
9704.0,2020-01-01
9708.0,2022-01-01
9710.0,2019-01-01
9711.0,2021-01-01
9712.0,2020-01-01
9713.0,2012-01-01
9714.0,2020-01-01
9718.0,2014-01-01
9719.0,2020-01-01
9722.0,2011-01-01
9723.0,2021-01-01
9724.0,2016-01-01
9725.0,2019-01-01
9730.0,2020-01-01
9732.0,2018-01-01
9734.0,2021-01-01
9735.0,2020-01-01
9736.0,2021-01-01
9737.0,2005-01-01
9740.0,2010-01-01
9741.0,2020-01-01
9744.0,2022-01-01
9747.0,2019-01-01
9748.0,2015-01-01
9749.0,2022-01-01
9750.0,2021-01-01
9752.0,2016-01-01
9756.0,2022-01-01
9757.0,2020-01-01
9759.0,2007-01-01
9760.0,2011-01-01
9761.0,2021-01-01
9762.0,2021-01-01
9763.0,2021-01-01
9766.0,2021-01-01
9767.0,2011-01-01
9771.0,2020-01-01
9772.0,2021-01-01
9774.0,2021-01-01
9775.0,2020-01-01
9778.0,2021-01-01
9782.0,2021-01-01
9783.0,2015-01-01
9784.0,2019-01-01
9785.0,2020-01-01
9786.0,2021-01-01
9787.0,2020-01-01
9788.0,2011-01-01
9789.0,2017-01-01
9790.0,2017-01-01
9792.0,2019-01-01
9795.0,2022-01-01
9797.0,2005-01-01
9798.0,2021-01-01
9799.0,2020-01-01
9800.0,2022-01-01
9804.0,2007-01-01
9805.0,2013-01-01
9806.0,2011-01-01
9807.0,2020-01-01
9808.0,2020-01-01
9811.0,2012-01-01
9813.0,2022-01-01
9814.0,2005-01-01
9816.0,2020-01-01
9818.0,2017-01-01
9821.0,2003-01-01
9824.0,2022-01-01
9825.0,2020-01-01
9826.0,2019-01-01
9827.0,2020-01-01
9829.0,2022-01-01
9830.0,2022-01-01
9831.0,2021-01-01
9832.0,2008-01-01
9835.0,2020-01-01
9838.0,2018-01-01
9841.0,2021-01-01
9842.0,2014-01-01
9843.0,2016-01-01
9844.0,2020-01-01
9846.0,2017-01-01
9847.0,2006-01-01
9848.0,2020-01-01
9849.0,2011-01-01
9850.0,2020-01-01
9851.0,2022-01-01
9853.0,2022-01-01
9854.0,2020-01-01
9855.0,2022-01-01
9856.0,2015-01-01
9857.0,2019-01-01
9858.0,2019-01-01
9860.0,2021-01-01
9861.0,2022-01-01
9862.0,2017-01-01
9863.0,2010-01-01
9866.0,2022-01-01
9869.0,2020-01-01
9871.0,2016-01-01
9872.0,2021-01-01
9874.0,2019-01-01
9875.0,2011-01-01
9880.0,2020-01-01
9881.0,2020-01-01
9883.0,2016-01-01
9884.0,2021-01-01
9886.0,2021-01-01
9892.0,2022-01-01
9893.0,2022-01-01
9894.0,2015-01-01
9896.0,2022-01-01
9901.0,2014-01-01
9907.0,2005-01-01
9908.0,2017-01-01
9909.0,2015-01-01
9910.0,2022-01-01
9912.0,2013-01-01
9914.0,2022-01-01
9916.0,2021-01-01
9917.0,2017-01-01
9918.0,2022-01-01
9919.0,2011-01-01
9920.0,2021-01-01
9921.0,2022-01-01
9922.0,2015-01-01
9923.0,2022-01-01
9926.0,2021-01-01
9934.0,2021-01-01
9937.0,2014-01-01
9938.0,2021-01-01
9940.0,2019-01-01
9942.0,2019-01-01
9945.0,2021-01-01
9948.0,2004-01-01
9949.0,2006-01-01
9951.0,2016-01-01
9952.0,2022-01-01
9953.0,2014-01-01
9954.0,2015-01-01
9955.0,2015-01-01
9958.0,2020-01-01
9959.0,2014-01-01
9960.0,2022-01-01
9961.0,2021-01-01
9962.0,2021-01-01
9963.0,2019-01-01
9965.0,2014-01-01
9966.0,2021-01-01
9968.0,2018-01-01
9970.0,2016-01-01
9971.0,2019-01-01
9973.0,2016-01-01
9974.0,2016-01-01
9975.0,2022-01-01
9977.0,2021-01-01
9980.0,2021-01-01
9982.0,2022-01-01
9983.0,2019-01-01
9985.0,2021-01-01
9986.0,2016-01-01
9987.0,2021-01-01
9989.0,2007-01-01
9991.0,2020-01-01
9992.0,2017-01-01
9993.0,2014-01-01
9994.0,2019-01-01
9995.0,2020-01-01
9998.0,2010-01-01
9999.0,2022-01-01
10000.0,2003-01-01
