index,bankruptcy,active,bankruptcy_indicator,time_to_event,mean_operating_revenue,mean_cash_flow,mean_total_assets,mean_n_employees,n_legal_events,peer_group_size
1244,2019-04-04,2005-02-08,1,5168.0,0.0,-10.846760878729828,25.299253296327613,0.5,7.0,178794
1254,,2018-10-19,0,1504.0,0.0,0.0,0.0,0.3333333333333333,3.0,99128
1264,2017-03-10,2008-02-09,1,3317.0,0.0,3.2371515664339077,26.215964580297463,0.0,16.0,254003
1266,2016-03-22,2013-02-21,1,1125.0,0.0,48.2551567790986,750.448935527086,3.3333333333333335,4.0,71600
1276,2014-03-06,2010-10-12,1,1241.0,0.0,1.3879122123241419,11.24596083369256,0.0,6.0,384712
1284,2014-12-23,2005-12-19,1,3291.0,0.0,17.154129746294,268.575771820402,0.0,7.0,183200
1285,2014-08-22,2010-06-22,1,1522.0,0.0,0.0,0.0,0.0,4.0,3045
1286,2014-06-10,2001-02-27,1,4851.0,0.0,-1.6455003929615022,1.833487836933136,0.0,12.0,2693579
1300,2016-06-27,1993-03-26,1,8494.0,0.0,5.923144023251543,64.93180644435887,0.0,4.0,126141
1322,,2022-06-01,0,183.0,0.0,0.0,0.0,0.3333333333333333,1.0,41444
1336,2015-02-24,2002-09-16,1,4544.0,0.0,-5.617891638064383,156.3068681359052,2.0,4.0,719969
1340,2020-04-06,2008-03-17,1,4403.0,0.0,-1.7315797957420442,254.33645661933406,0.0,1.0,59380
1349,2015-05-03,2015-05-03,1,0.0,0.0,-2.5965150616407358,201.0855237238884,0.0,6.0,2693579
1350,2014-05-05,2010-11-01,1,1281.0,143.26351475602385,3.4363551965713497,27.997789514994622,1.1666666666666667,18.0,1140078
1358,2015-03-31,2002-07-23,1,4634.0,0.0,-15.39925512299538,10.521214149999622,0.0,1.0,161283
1359,2017-04-25,1982-09-16,1,12640.0,210.43608757724363,1.420060832405093,312.8120446399691,1.5,13.0,597496
1366,2015-06-15,2012-12-04,1,923.0,0.0,0.0,0.0,0.0,4.0,134241
1367,2013-03-15,2013-03-15,1,0.0,0.0,0.0,0.0,0.0,8.0,1507576
1370,2013-11-07,2011-03-10,1,973.0,2487.6939880283485,-266.33841883382803,6799.509876411202,12.166666666666666,36.0,53216
1376,2015-02-19,2003-11-21,1,4108.0,0.0,-0.47516816153526414,21.769500069451343,0.0,1.0,520362
1377,2016-03-21,2014-03-03,1,749.0,0.0,0.0,0.0,0.0,12.0,1582861
1379,2014-12-22,2008-08-04,1,2331.0,26.372487875461633,3.77748302836419,166.2917255093096,0.0,4.0,1481792
1382,2015-07-13,2014-03-11,1,489.0,0.0,0.0,0.0,0.0,1.0,2693579
1396,2013-10-28,2011-03-28,1,945.0,0.0,-3.267763525772099,912.5204269862191,0.0,11.0,731053
1399,2014-04-12,2013-01-22,1,445.0,0.0,0.0,0.9022071971654899,0.0,4.0,1694
1400,2014-12-16,1991-04-30,1,8631.0,72.747731435299,22.089215989494342,262.5303455694916,0.16666666666666666,38.0,225666
1402,2017-11-09,2014-07-17,1,1211.0,0.0,0.0,0.0,0.0,14.0,2693579
1406,2015-03-30,1999-12-01,1,5598.0,28.89973638826608,3.20503991494179,40.44396439721582,0.0,6.0,113831
1409,2015-12-29,2012-06-25,1,1282.0,0.0,35.44648451244826,187.87616510248182,0.0,4.0,56351
1445,2015-12-28,2010-08-02,1,1974.0,0.0,0.0,12.74237847030164,0.5,12.0,93234
1447,2016-11-21,2003-10-02,1,4799.0,0.0,112.45609989686,997.7957194352377,1.8333333333333333,18.0,81186
1449,2013-07-18,2002-11-07,1,3906.0,0.0,0.0,0.0,0.0,4.0,205941
1450,2016-12-19,2012-12-18,1,1462.0,0.0,0.0,0.0,0.0,4.0,350868
1454,2015-01-27,2004-10-27,1,3744.0,61.96900160980217,17.580152968311303,174.19570948963153,2.0,6.0,2693579
1462,2015-06-01,2000-07-24,1,5425.0,0.0,-4.318888670492171,195.1883125311138,0.0,4.0,361649
1467,2014-09-01,2006-10-31,1,2862.0,0.0,-10.08407338192462,128.8916770875454,0.0,4.0,316913
1468,2015-09-21,2012-04-30,1,1239.0,0.0,-45.66880156099781,16.199107736849786,1.8333333333333333,22.0,441417
1474,2015-04-16,2015-04-16,1,0.0,0.0,0.0,0.0,0.0,4.0,71986
1478,2016-10-10,2000-12-26,1,5767.0,0.0,7.428299217367159,203.13266334075956,1.1666666666666667,7.0,161283
1480,2013-04-10,1995-03-30,1,6586.0,38.099156742096,1.3588560239314895,79.09482898254402,2.0,20.0,2693579
1482,2015-10-02,2008-06-03,1,2677.0,0.0,-31.02341312906742,1018.8129073560962,1.3333333333333333,27.0,509413
1484,2016-07-06,2006-10-20,1,3547.0,25.636773570358752,-14.691786758017537,93.21486135225294,0.0,11.0,21677
1488,2015-10-27,2015-12-05,1,-39.0,0.0,8.39137770204544,54.29618222427374,0.0,6.0,144762
1495,2016-06-20,1982-09-02,1,12345.0,0.0,-22.02553035452366,476.5167602699994,2.1666666666666665,21.0,509413
1499,2017-02-05,2014-06-13,1,968.0,0.0,0.0,0.0,0.0,8.0,2693579
1500,2013-09-26,2005-09-12,1,2936.0,0.0,6.666700875329967,77.70571342191705,0.0,4.0,616660
1503,2018-10-29,2010-02-03,1,3190.0,0.0,6.95262987642288,21.848917069530494,0.0,7.0,976561
1508,2016-01-18,1978-08-06,1,13679.0,370.49931756291835,10.53848017685414,558.3090980052232,17.5,7.0,1507576
1511,2014-06-01,2003-06-26,1,3993.0,0.0,4.42791528024673,14.715503716969476,0.0,1.0,969407
1519,2014-03-24,2005-12-05,1,3031.0,2603.547271871407,18.62561666836752,893.0077339155689,36.333333333333336,1.0,128423
1520,2015-09-24,2015-09-24,1,0.0,0.0,-1.427400196528434,43.67017175323959,0.0,4.0,122082
1521,2014-08-28,2011-06-27,1,1158.0,0.0,24.836880544042604,173.8101741014004,5.0,36.0,354654
1526,2013-03-21,2009-02-13,1,1497.0,40.609910765608,9.276801804733289,40.1071864975214,0.3333333333333333,4.0,257566
1535,2013-06-05,2009-04-29,1,1498.0,0.0,0.18182029688357987,100.11038610815999,0.0,16.0,1582861
1538,2015-06-01,2013-10-07,1,602.0,0.0,0.0,0.0,0.0,4.0,70802
1543,2013-10-10,2007-10-07,1,2195.0,0.0,5.4632251041174005,132.37727549271588,2.8333333333333335,16.0,2693579
1547,2019-03-06,1998-08-24,1,7499.0,0.0,0.0,20.434262094306963,0.0,7.0,434685
1549,2015-06-16,2012-03-20,1,1183.0,0.0,0.0,0.0,0.0,4.0,105295
1552,2017-09-26,2001-03-28,1,6026.0,0.0,13.57992354023455,162.34386705992245,0.0,7.0,30351
1559,2015-07-23,2010-11-01,1,1725.0,0.0,-6.682657103085513,20.036018138170242,0.3333333333333333,4.0,488571
1576,2015-06-03,1994-08-02,1,7610.0,0.0,-92.44454603137969,1378.0081145857826,0.6666666666666666,8.0,133799
1580,2015-09-21,2008-04-12,1,2718.0,0.0,3.2890361520290234,172.70047467312833,1.1666666666666667,4.0,223768
1582,2016-03-11,2005-01-27,1,4061.0,0.0,-21.591240595507657,49.11060693454743,1.5,38.0,719969
1589,,2020-11-03,0,758.0,0.0,0.0,0.0,0.3333333333333333,1.0,18071
1590,2015-11-26,2012-12-21,1,1070.0,0.0,3.3739879018306724,34.96374817874434,0.0,7.0,62705
1595,2015-04-28,2006-12-29,1,3042.0,0.0,28.551365656828885,569.8389816357851,1.6666666666666667,8.0,181540
1597,2015-05-03,2009-12-30,1,1950.0,0.0,-93.0300739176749,35.579006176185615,1.0,1.0,1624973
1598,2016-06-30,2004-05-14,1,4430.0,0.0,11.964294591164599,42.25199331822394,0.0,4.0,29765
1611,2016-02-25,2012-06-28,1,1337.0,0.9231401670376466,9.36147607815266,178.59907333099858,0.0,4.0,183200
1612,2019-02-26,2006-02-27,1,4747.0,0.0,0.0,8132.214394948891,0.0,1.0,107058
1614,2014-09-25,2012-03-04,1,935.0,0.0,-2.51635959014892,5.88188498997688,0.0,1.0,976561
1615,2015-12-24,2008-02-19,1,2865.0,0.0,15.791975717639929,78.98779277729989,0.0,4.0,56351
1621,2016-02-06,2016-02-06,1,0.0,0.0,0.0,36.1310196247101,0.0,4.0,669825
1622,,2015-01-01,0,2891.0,0.0,0.0,0.0,0.5,1.0,352464
1624,2016-09-19,2014-01-12,1,981.0,0.0,0.0,0.0,0.0,4.0,325524
1636,2014-04-02,1986-02-20,1,10268.0,0.0,0.2677915010213853,13.496515128350262,0.0,4.0,278208
1643,,2019-07-01,0,1249.0,0.0,0.0,0.0,0.3333333333333333,1.0,122048
1644,2013-09-12,1998-02-25,1,5678.0,1429.5808320190117,-48.45393292055138,1561.44261090157,1.1666666666666667,4.0,125994
1652,2014-03-24,2009-06-26,1,1732.0,0.0,-2.458313970494288,9.104753137040145,0.0,4.0,189297
1655,,2000-12-28,0,8008.0,5001.375376171746,211.55019376862046,4689.243392840934,27.833333333333332,1.0,116517
1659,2014-07-15,2005-02-12,1,3440.0,736.9309780898094,40.72323606467242,765.0643341361523,3.5,48.0,20718
1670,,2014-09-08,0,3006.0,0.0,0.0,0.0,1.6666666666666667,11.0,94642
1673,,2010-11-24,0,4390.0,0.0,0.8592272202253344,14.48680496897698,0.0,1.0,202774
1674,2015-03-24,1995-07-13,1,7194.0,0.0,1.4947979283094373,55.10573405873777,1.3333333333333333,1.0,122082
1692,2018-12-02,2010-02-12,1,3215.0,0.0,-1.8300206095695504,9.25447614412308,0.0,1.0,225666
1694,2014-03-20,2005-12-15,1,3017.0,259.2985941412847,12.745346294546177,1024.087119108416,0.6666666666666666,16.0,117668
1708,2014-02-24,2002-08-13,1,4213.0,0.0,-65.45110457081785,1568.2049809366222,4.833333333333333,18.0,316913
1709,2014-10-16,2014-10-16,1,0.0,0.0,22.625968824291242,94.32375649273398,0.0,4.0,361649
1711,2015-12-17,2014-03-21,1,636.0,0.0,0.0,0.0,0.0,4.0,625062
1718,2013-12-16,2007-10-09,1,2260.0,0.0,-6.334861789679519,30.04018107492924,0.0,4.0,325524
1719,2015-12-10,1997-12-12,1,6572.0,0.0,-1.3195249671220801,7.265832821226127,0.0,4.0,40596
1720,2014-06-30,2014-06-30,1,0.0,0.0,6.608753761649146,138.0741074612619,1.3333333333333333,4.0,56603
1724,2014-01-20,1997-01-04,1,6225.0,117.50179814920834,-30.85527613627911,257.3263245031834,1.1666666666666667,6.0,506128
1725,2014-01-04,2007-04-17,1,2454.0,0.0,-5.114439156007764,44.09080058023932,0.0,14.0,205941
1731,2015-11-16,2013-06-02,1,897.0,0.0,-145.577881040597,89.1373163845778,0.8333333333333334,4.0,719969
1737,2015-12-15,2012-11-15,1,1125.0,0.0,0.0,0.0,0.0,4.0,316913
1742,2018-11-10,1999-06-22,1,7081.0,22.7136900889675,7.998107229208957,32.36940904788961,0.0,4.0,122082
1753,2016-11-10,1998-09-06,1,6640.0,0.0,13.073806957411747,84.14257058615681,8.666666666666666,8.0,2693579
1764,2016-12-12,2000-12-14,1,5842.0,0.2824350496530533,0.0,0.7842348530530935,0.3333333333333333,9.0,974432
1774,2016-09-21,2006-01-24,1,3893.0,0.0,-4.39330769927502,338.0045227744818,0.0,4.0,48957
1776,2016-11-28,1996-03-14,1,7564.0,0.0,1.2802244446516062,10.37767936608792,0.0,4.0,316913
1779,2017-01-23,1993-09-27,1,8519.0,258.90238128155505,9.440257013916963,46.77194417874814,3.0,103.0,373257
1782,2014-04-04,2001-03-28,1,4755.0,361.02510501535727,-5.550432592940339,133.124993280983,5.0,16.0,23375
1785,2015-09-17,2010-02-23,1,2032.0,16.59260274887085,4.574384160208694,77.89822112727174,0.5,20.0,2693579
1786,,2014-03-01,0,3197.0,0.0,0.0,0.0,0.3333333333333333,1.0,246566
1817,2017-04-18,2011-04-15,1,2195.0,0.0,0.08787203686237341,3.5103955146551202,0.0,4.0,2693579
1818,2017-09-03,2012-03-14,1,1999.0,3.8405533628662503,-5.522325731253634,31.120715527129157,0.0,4.0,42833
1820,2015-03-30,2014-10-07,1,174.0,38.47972024051334,-2.18079602262974,22.588391987156875,0.6666666666666666,5.0,254003
1828,2013-05-27,1995-03-15,1,6648.0,184.3185002786715,22.82556109275817,1833.2314810035,1.3333333333333333,15.0,137873
1832,2016-06-12,2015-10-16,1,240.0,0.0,0.0,0.0,0.0,4.0,183200
1833,2012-04-18,2012-04-18,1,0.0,0.0,137.750566312909,5413.462804903866,6.166666666666667,10.0,125994
1836,2017-09-02,1999-12-07,1,6479.0,0.0,-179.4288356968165,4375.882568274188,0.0,7.0,361649
1841,2014-03-20,2001-04-24,1,4713.0,0.0,137.79592795362473,2997.7794210798043,12.5,12.0,31220
1842,2014-09-29,2012-03-30,1,913.0,0.0,0.0,0.0,0.0,8.0,35304
1844,2015-11-19,2013-05-15,1,918.0,0.0,0.0,12.33671882784366,0.0,8.0,205941
1845,2015-01-15,2015-01-15,1,0.0,0.0,9.466613903069497,1521.6677516049635,1.6666666666666667,15.0,669825
1848,2016-03-22,1990-08-22,1,9344.0,0.0,-2.431362912011141,168.7455541477678,1.6666666666666667,6.0,2693579
1857,2017-05-16,2014-01-21,1,1211.0,0.0,0.0,0.0,0.0,4.0,669825
1858,2016-09-14,2002-02-26,1,5314.0,407.000497143587,2.2946301637172697,102.45062309491637,0.0,4.0,86733
1860,2015-07-29,2007-03-15,1,3058.0,0.0,-15.727858732318879,5.717422119450562,0.0,4.0,1355224
1863,2014-01-23,1988-08-12,1,9295.0,101.48445036733166,-5.551322591400148,116.09492120552054,1.8333333333333333,23.0,71145
1865,2016-07-28,2015-05-18,1,437.0,0.0,0.0,0.0,0.0,4.0,316913
1868,2013-04-04,1973-02-15,1,14658.0,0.0,149.82385993459235,837.432028978157,3.0,35.0,298184
1882,2016-10-20,2012-06-06,1,1597.0,0.0,0.0,0.0,0.0,1.0,669825
1888,2014-10-23,2001-01-22,1,5022.0,0.0,11.683082280039777,164.8778532954454,3.3333333333333335,5.0,1582861
1892,2015-02-19,2015-02-19,1,0.0,0.0,4.234343153667448,12.556703951811798,0.0,1.0,93234
1893,2013-06-09,2005-02-02,1,3049.0,0.0,0.0,0.2763750759840014,0.0,4.0,166697
1897,2017-02-10,2012-08-06,1,1649.0,0.0,0.8776592177867901,234.74377637872598,0.0,4.0,137873
1902,2015-05-26,2001-07-27,1,5051.0,0.0,30.872513689446457,176.5209054364206,0.0,4.0,11120
1905,2015-02-02,2011-08-22,1,1260.0,0.0,0.0,0.0,0.0,4.0,23933
1906,2014-08-07,1991-04-10,1,8520.0,0.0,-32.90701609151356,974.2101294263833,0.0,4.0,309900
1908,2011-11-14,2012-01-23,1,-70.0,0.0,12.17809765696526,126.23990950357913,0.16666666666666666,36.0,731053
1913,2018-05-15,1991-07-30,1,9786.0,11.3954297166268,1373.5310459381822,10632.502567217394,19.0,10.0,81186
1926,2017-04-25,2011-03-31,1,2217.0,0.0,-1.8387325519323383,12.099774950385102,0.0,4.0,156285
1933,2015-06-16,1998-11-27,1,6045.0,0.0,73.25545199708938,1271.059178050447,3.5,16.0,361649
1938,2016-04-21,2013-10-01,1,933.0,0.0,4.240625109171868,18.50661812753676,0.6666666666666666,15.0,255582
1940,2016-10-05,2003-11-21,1,4702.0,0.0,6.309177548694599,245.52261109621517,0.0,4.0,53629
1943,,2016-01-07,0,2520.0,0.0,0.0,0.0,0.6666666666666666,1.0,724221
1947,2013-03-07,2002-09-20,1,3821.0,101.11335891064,3.8287932648420293,64.4263593205691,0.0,8.0,1140078
1948,,2015-10-02,0,2617.0,0.0,0.0,0.0,0.3333333333333333,1.0,1582861
1951,2013-09-12,1993-01-07,1,7553.0,211.204706658562,-0.7838436734914808,168.4262479522944,2.6666666666666665,4.0,20835
1953,2016-11-14,2015-07-10,1,493.0,0.0,0.0,0.0,0.0,4.0,669825
1957,2014-02-24,1983-09-27,1,11108.0,0.0,-20.372838090729722,104.75740625286114,3.5,16.0,2693579
1963,2016-06-20,2000-09-22,1,5750.0,0.0,58.99375324137211,532.5002292747971,2.3333333333333335,22.0,160362
1967,2018-01-29,2002-05-09,1,5744.0,13.920658037026717,2.17687643675804,134.8655375840903,0.16666666666666666,4.0,969407
1972,2014-10-13,2007-12-26,1,2483.0,0.0,0.0,1.7930784083366398,0.0,4.0,3549
1976,2015-12-11,1999-07-06,1,6002.0,0.0,-17.06536492118835,43.0980484493255,0.0,4.0,12164
1977,2017-07-14,2009-07-04,1,2932.0,0.0,4.5247679284811,11.13012688612938,0.0,7.0,581759
1980,,2012-07-01,0,3805.0,0.0,0.0,0.0,15.0,1.0,152021
1990,2016-04-02,2013-02-10,1,1147.0,0.0,0.0,0.0,0.0,8.0,1481792
1993,2015-09-02,2011-08-11,1,1483.0,0.0,0.0,0.0,0.0,4.0,552924
1999,2015-02-07,1997-04-12,1,6510.0,0.0,-0.5669366549253466,156.00177619132978,0.0,4.0,118265
2002,2017-01-23,2013-09-19,1,1222.0,0.0,-10.219357025671,32.144791577053056,1.8333333333333333,10.0,122048
2014,,1989-06-23,0,12214.0,0.0,-5.2971363595723995,2206.992886170196,0.6666666666666666,19.0,2693579
2016,2016-11-10,2011-12-04,1,1803.0,0.0,-28.097521714210522,176.82231871409428,3.6666666666666665,26.0,239881
2018,,2017-12-01,0,1826.0,0.0,0.0,0.0,0.3333333333333333,1.0,21871
2024,2013-03-26,2011-07-20,1,615.0,0.0,0.0,0.0,0.0,8.0,520362
2028,2013-08-20,2001-05-14,1,4481.0,0.0,33.413115070247684,1032.6816372409583,7.833333333333333,4.0,234354
2032,2013-06-17,2011-09-24,1,632.0,851.086182656188,30.186828962254445,2320.060792492078,7.5,39.0,85057
2041,2013-11-20,1992-12-15,1,7645.0,0.0,54.701195112109204,265.5744711377382,0.0,8.0,325524
2046,2014-07-23,2014-07-23,1,0.0,0.0,-1.481812576103211,63.53508098356726,0.0,7.0,719969
2055,2019-09-07,2013-07-23,1,2237.0,0.0,0.0,0.0,0.0,11.0,2693579
2060,2014-02-24,1983-11-29,1,11045.0,63.49690408925216,-12.452385291504868,49.543501105022514,0.5,4.0,379588
2069,2014-06-10,2012-04-04,1,797.0,0.0,0.0,0.0,0.3333333333333333,6.0,297529
2070,2017-06-27,2007-04-25,1,3716.0,0.0,9.501059408044819,44.98570681934356,0.5,28.0,2693579
2074,2015-09-23,2015-09-23,1,0.0,0.0,4.21378718328476,112.57980405831336,0.0,4.0,2693579
2080,2016-11-02,2016-11-02,1,0.0,0.0,0.0,0.0,0.0,7.0,552924
2082,2015-07-30,2015-07-30,1,0.0,0.0,19.447704772925363,187.58367014832461,2.6666666666666665,11.0,309900
2085,2013-05-11,2011-07-26,1,655.0,0.0,0.0,0.0,0.0,10.0,441417
2087,2014-10-16,2008-12-02,1,2144.0,0.0,-0.010613151645659968,312.262470520997,0.0,1.0,361649
2093,2015-12-24,2010-11-22,1,1858.0,0.0,-7.069613284921653,22.604996607685102,0.0,4.0,2693579
2105,2014-04-28,2012-01-02,1,847.0,0.0,0.0,0.0,0.0,4.0,1582861
2106,2017-03-01,2007-09-19,1,3451.0,0.0,14.341715752911568,413.8757929571152,4.0,1.0,719969
2107,2014-10-06,2003-01-28,1,4269.0,0.0,33.11081835587024,295.360022268176,0.0,4.0,198469
2120,2014-06-30,2014-06-30,1,0.0,0.0,-120.07972460322371,730.5047475414515,3.1666666666666665,4.0,8985
2124,2014-08-19,2006-10-23,1,2857.0,0.0,-19.821703435969347,73.99531427607535,0.5,4.0,974432
2125,2018-03-20,2011-06-21,1,2464.0,0.0,0.0,0.0,0.0,6.0,1435311
2129,2014-07-04,2011-10-26,1,982.0,296.92260319785265,3.67162618889808,10.05145272109508,0.3333333333333333,10.0,519602
2131,2015-02-11,2010-07-04,1,1683.0,230.17424495726823,11.643085539698603,183.0757933475731,2.5,4.0,632206
2132,2014-03-31,2014-03-31,1,0.0,0.0,-4.928412761950495,16.955258723306667,0.0,12.0,35304
2134,2016-11-10,2012-03-27,1,1689.0,0.0,0.0,1.1366541912317278,0.0,4.0,264657
2139,2016-09-02,2009-07-12,1,2609.0,0.0,-1.6744597960948944,34.1524189160347,0.0,4.0,183200
2145,2015-07-14,2013-07-25,1,719.0,0.0,0.0,0.0,0.0,4.0,316913
2147,2015-04-16,2013-01-17,1,819.0,0.0,0.0,0.0,0.0,8.0,1435311
2149,2014-01-10,2008-04-14,1,2097.0,0.0,58.632781511068366,692.1383496805673,0.16666666666666666,12.0,4182
2152,2013-03-26,1997-03-04,1,5866.0,0.0,32.061180915498745,319.5767797899246,0.5,11.0,506128
2155,,2020-02-06,0,1029.0,0.0,0.0,0.0,1.0,3.0,87442
2158,2015-12-22,2004-07-13,1,4179.0,0.0,0.5502363021850588,9.360679656171808,0.0,6.0,124086
2159,2016-05-04,2007-05-11,1,3281.0,4242.611046427865,28.95412079632294,3368.5081271322,7.5,6.0,52445
2160,2016-10-20,2012-12-07,1,1413.0,0.0,-28.778012151026722,54.709285648179105,1.6666666666666667,21.0,297529
2161,2014-12-18,2010-11-30,1,1479.0,0.0,0.0,0.0,0.0,8.0,277680
2164,2015-09-22,1996-12-24,1,6846.0,0.0,20.52335376353265,823.6698739119989,3.3333333333333335,4.0,205941
2173,2014-10-27,2011-02-02,1,1363.0,0.0,0.0,0.0,0.0,4.0,52175
2175,2013-06-24,2000-07-20,1,4722.0,13.835346781412767,1.5348394033193584,19.39560292737482,0.3333333333333333,19.0,2693579
2176,2014-09-10,2014-09-10,1,0.0,0.0,-2.585780963134766,1.3880424628257753,0.0,10.0,2693579
2178,2013-10-14,2012-01-20,1,633.0,0.0,0.0,0.0,0.0,1.0,40596
2186,2016-02-12,1977-09-22,1,14022.0,45.08623372381916,4.277017417860032,144.89623300936245,0.5,4.0,212683
2190,2016-06-20,2012-11-07,1,1321.0,0.0,0.0,0.0,0.0,4.0,39484
2200,,2022-02-01,0,303.0,0.0,0.0,0.0,0.3333333333333333,1.0,68536
2208,2015-06-16,2012-09-01,1,1018.0,0.0,2.80390807425976,6.51886344015598,0.0,8.0,150434
2209,,2017-07-18,0,1962.0,0.0,0.0,0.0,14.0,5.0,11253
2211,2014-06-02,2008-08-25,1,2107.0,8.88425702861945,4.9406033596515595,12.46842641208172,0.0,8.0,254003
2212,2015-05-18,2001-06-02,1,5098.0,0.0,62.42442295086382,258.5287328729152,5.333333333333333,17.0,731053
2213,2019-05-13,2011-11-14,1,2737.0,0.0,0.0,0.0,0.3333333333333333,4.0,2693579
2215,2014-07-18,2014-07-18,1,0.0,0.0,0.44517520341873196,177.38432947711942,0.0,4.0,969407
2216,2016-11-14,1988-11-07,1,10234.0,0.0,17.252911845970146,72.71158275880808,0.3333333333333333,6.0,1582861
2226,2016-01-21,2016-01-21,1,0.0,0.0,-24.383286971569042,185.5273754808664,0.0,4.0,1355224
2231,2017-01-19,2004-04-22,1,4655.0,0.0,-7.069101121306408,356.866110252738,0.0,7.0,625062
2235,2014-07-04,2010-10-06,1,1367.0,0.0,0.0,0.0,0.0,16.0,205941
2240,2013-12-09,2006-03-22,1,2819.0,0.0,1.7044411520004192,114.04902753744109,0.0,4.0,137873
2245,2013-03-28,1986-10-31,1,9645.0,0.0,-14.498527077817974,339.82700077362057,3.0,6.0,509413
2251,2014-04-29,2014-04-29,1,0.0,0.0,0.0,239.2306506570814,0.0,4.0,2693579
2254,2014-02-06,2010-07-27,1,1290.0,0.0,0.0,0.0,0.0,16.0,1582861
2259,2013-12-16,2005-03-25,1,3188.0,0.0,16.805906364512445,76.24811868252752,0.0,10.0,79770
2263,2015-06-29,2012-04-16,1,1169.0,0.0,0.0,3.2715009371996,0.0,4.0,325524
2266,2015-10-26,1996-05-29,1,7089.0,0.0,-3.6797867037773058,14.536088316369066,0.0,4.0,114133
2267,2014-10-20,1985-08-11,1,10662.0,0.0,-10.780335789132117,208.4514455365658,4.0,88.0,93320
2273,2017-06-10,1990-08-03,1,9808.0,0.0,0.0,363.2660833864214,0.0,4.0,21014
2276,2014-06-19,2010-09-15,1,1373.0,115.63971520507333,3.40140404071808,21.5198842530488,0.0,1.0,976561
2277,2015-03-31,2009-12-11,1,1936.0,0.0,9.75601505455971,26.01946084718706,0.5,7.0,361649
2284,2014-06-01,2006-09-29,1,2802.0,49.815876948833335,9.537978139114381,28.038068472099297,0.0,4.0,343173
2291,2016-10-10,1995-09-08,1,7703.0,0.0,162.2528038432838,1263.6701190517672,32.333333333333336,12.0,2693579
2295,2015-06-23,1998-08-19,1,6152.0,0.0,-10.405643043828112,776.8071163318875,0.3333333333333333,12.0,30351
2296,2013-03-18,2002-01-15,1,4080.0,96.23235826492316,10.078835118842129,130.75278794276718,0.0,9.0,76190
2298,2016-03-24,2006-06-04,1,3581.0,210.38096000903852,-4.83786776394845,101.40431170423022,1.5,4.0,2693579
2321,2016-11-10,2011-10-11,1,1857.0,0.0,16.163264214134223,54.55233447391996,0.0,4.0,70802
2322,2015-07-24,1973-06-22,1,15372.0,0.0,135.01860616998667,377.8221232935668,0.0,4.0,74862
2323,2016-09-19,2007-12-27,1,3189.0,0.0,0.0,5264.768116974663,0.0,1.0,552924
2328,2015-02-04,2008-10-23,1,2295.0,0.0,24.270854807138438,687.1205666886798,5.833333333333333,4.0,144609
2329,2016-04-26,2001-10-23,1,5299.0,0.0,18.83976853969096,160.16702207429418,0.0,7.0,305707
2336,2020-09-14,1995-08-05,1,9172.0,0.0,-69.89388404328781,588.1658643173699,0.3333333333333333,12.0,125994
2337,2014-03-27,2014-03-27,1,0.0,0.0,-12.904618390917781,165.68249303250317,0.0,4.0,88365
2342,2013-09-12,2010-04-11,1,1250.0,59.32940747859084,-12.888162619805339,37.147204585814414,2.5,1.0,223768
2343,2014-12-24,1993-10-21,1,7734.0,0.0,22.0561451324462,116.33644750969404,1.3333333333333333,10.0,46135
2353,2014-07-10,2011-04-03,1,1194.0,0.0,-76.71028902821384,4128.783205002882,21.666666666666668,29.0,506128
2355,2015-01-15,2015-01-15,1,0.0,0.0,23.44639241549971,97.8877391911982,0.0,4.0,51288
2360,2015-12-14,2009-03-04,1,2476.0,59.954911770800756,-4.939479391694066,33.18114971992971,0.3333333333333333,8.0,2693579
2362,2015-03-16,2011-04-13,1,1433.0,0.0,7.5891015688181,32.51395859150885,0.0,1.0,183200
2363,2014-04-12,2007-10-05,1,2381.0,30.186551522135733,0.8456439386606341,18.879960219430913,0.0,8.0,25098
2380,2015-03-16,2012-12-13,1,823.0,0.0,-3.46016181242466,19.35042743024826,0.6666666666666666,12.0,2693579
